Feature,Flight,Image,PassFail,X,Y
RectangularWindow,SQB772,000154.png,1,1333.74, 333.132
RectangularWindow,SQB772,000155.png,0,,
RectangularWindow,SQB772,000156.png,0,,
RectangularWindow,SQB772,000157.png,0,,
RectangularWindow,SQB772,000158-1.png,0,,
RectangularWindow,SQB772,000159.png,0,,
RectangularWindow,SQB772,000160.png,0,,
RectangularWindow,SQB772,000161.png,0,,
RectangularWindow,SQB772,000162.png,1,1421.18, 390.537
RectangularWindow,SQB772,000163.png,0,,
RectangularWindow,SQB772,000164.png,0,,
RectangularWindow,SQB772,000165.png,0,,
RectangularWindow,SQB772,000166.png,0,,
RectangularWindow,SQB772,000167.png,0,,
RectangularWindow,SQB772,000168-1.png,0,,
RectangularWindow,SQB772,000169.png,0,,
RectangularWindow,SQB772,000170.png,1,1394.9, 356.429
RectangularWindow,SQB772,000171.png,1,1401.39, 349.57
RectangularWindow,SQB772,000172.png,1,1409.15, 351.254
RectangularWindow,SQB772,000173.png,1,1393.88, 354.014
RectangularWindow,SQB772,000174.png,0,,
RectangularWindow,SQB772,000175.png,1,1405.09, 391.732
RectangularWindow,SQB772,000176.png,0,,
RectangularWindow,SQB772,000177.png,0,,
RectangularWindow,SQB772,000178-1.png,0,,
RectangularWindow,SQB772,000179.png,0,,
RectangularWindow,SQB772,000180.png,0,,
RectangularWindow,SQB772,000181.png,0,,
RectangularWindow,SQB772,000182.png,0,,
RectangularWindow,SQB772,000183.png,0,,
RectangularWindow,SQB772,000184.png,0,,
RectangularWindow,SQB772,000185.png,0,,
RectangularWindow,SQB772,000186.png,0,,
RectangularWindow,SQB772,000187.png,1,1433.9, 426.697
RectangularWindow,SQB772,000188.png,1,1433.56, 424.88
RectangularWindow,SQB772Rain,000141.png,1,208.707, 213.232
RectangularWindow,SQB772Rain,000142.png,0,,
RectangularWindow,SQB772Rain,000143.png,1,531.671, 861.319
RectangularWindow,SQB772Rain,000144.png,0,,
RectangularWindow,SQB772Rain,000145.png,1,158.525, 239.901
RectangularWindow,SQB772Rain,000146.png,1,103.347, 260.871
RectangularWindow,SQB772Rain,000147.png,1,46.3212, 288.884
RectangularWindow,SQB772Rain,000148.png,1,1488.44, 148.184
RectangularWindow,SQB772Rain,000149.png,1,1412.99, 178.417
RectangularWindow,SQB772Rain,000150.png,1,1419.68, 173.84
RectangularWindow,SQB772Rain,000151.png,1,1892.12, 213.548
RectangularWindow,SQB772Rain,000152.png,1,1411.97, 181.001
RectangularWindow,SQB772Rain,000153.png,1,1404.35, 150.982
RectangularWindow,SQB772Rain,000154.png,1,1400.06, 177.795
RectangularWindow,SQB772Rain,000155.png,1,1397.26, 174.57
RectangularWindow,SQB772Rain,000156.png,1,1395.24, 172.407
RectangularWindow,SQB772Rain,000157.png,1,1398.28, 182.59
RectangularWindow,SQB772Rain,000158.png,1,1400.96, 203.179
RectangularWindow,SQB772Rain,000159.png,1,1399.02, 203.467
RectangularWindow,SQB772Rain,000160.png,1,1404.91, 209.976
RectangularWindow,SQB772Rain,000161.png,1,1398.86, 210.906
RectangularWindow,SQB772Rain,000162.png,1,1410.43, 235.869
RectangularWindow,SQB772Rain,000163.png,1,1432.29, 287.531
RectangularWindow,SQB772Rain,000164.png,0,,
RectangularWindow,SQB772Rain,000165.png,0,,
RectangularWindow,SQB772Rain,000166.png,0,,
RectangularWindow,SQB772Rain,000167.png,0,,
RectangularWindow,SQB772Rain,000168.png,1,1460.87, 386.14
RectangularWindow,SQB772Rain,000169.png,0,,
RectangularWindow,SQB772Rain,000170.png,0,,
RectangularWindow,SQB772Rain,000171.png,0,,
RectangularWindow,SQB772Rain,000172.png,0,,
RectangularWindow,SQB772Rain,000173.png,0,,
RectangularWindow,SQB772Rain,000174.png,1,1450.54, 415.318
RectangularWindow,SQB772Rain,000175.png,0,,
RectangularWindow,SQB772Rain,000176.png,0,,
RectangularWindow,SQB772Rain,000177.png,1,1453.39, 419.622
RectangularWindow,SQB772Rain,000178.png,0,,
RectangularWindow,SQB772Rain,000179.png,0,,
RectangularWindow,SQB772Rain,000180.png,0,,
RectangularWindow,SQB772Rain,000181.png,0,,
RectangularWindow,SQB772Rain,000182.png,0,,
RectangularWindow,TigerAirA320,000140.png,1,1885, 160.149
RectangularWindow,TigerAirA320,000141.png,1,1887.32, 160.93
RectangularWindow,TigerAirA320,000142.png,1,1890.33, 162.7
RectangularWindow,TigerAirA320,000143.png,1,1886.23, 161.563
RectangularWindow,TigerAirA320,000144.png,1,1883.89, 169.782
RectangularWindow,TigerAirA320,000145.png,1,1888.1, 198.56
RectangularWindow,TigerAirA320,000146.png,1,1735.48, 210.237
RectangularWindow,TigerAirA320,000147.png,1,1739.69, 249.401
RectangularWindow,TigerAirA320,000148.png,0,,
RectangularWindow,TigerAirA320,000149.png,0,,
RectangularWindow,TigerAirA320,000150.png,0,,
RectangularWindow,TigerAirA320,000151.png,1,142.81, 310.696
RectangularWindow,TigerAirA320,000152.png,0,,
RectangularWindow,TigerAirA320,000153.png,0,,
RectangularWindow,TigerAirA320,000154.png,1,78.0685, 308.103
RectangularWindow,TigerAirA320,000155.png,1,112.069, 356.578
RectangularWindow,TigerAirA320,000156.png,1,67.5792, 324.122
RectangularWindow,TigerAirA320,000157.png,1,40.2418, 226.938
RectangularWindow,TigerAirA320,000158.png,1,84.4499, 325.133
RectangularWindow,TigerAirA320,000159.png,1,82.895, 331.339
RectangularWindow,TigerAirA320,000160.png,1,43.1957, 224.992
RectangularWindow,TigerAirA320,000161.png,1,46.3039, 221.753
RectangularWindow,TigerAirA320,000162.png,1,45.8337, 225.843
RectangularWindow,TigerAirA320,000163.png,1,36.6139, 229.788
RectangularWindow,TigerAirA320,000164.png,1,59.1084, 343.391
RectangularWindow,TigerAirA320,000165.png,1,61.9305, 346.599
RectangularWindow,TigerAirA320,000166.png,1,59.5307, 342.845
RectangularWindow,TigerAirA320,000167.png,1,62.07, 342.725
RectangularWindow,TigerAirA320,000168.png,1,68.2055, 334.938
RectangularWindow,TigerAirA320,000169.png,1,71.171, 332.069
RectangularWindow,TigerAirA320,000170.png,0,,
RectangularWindow,TigerAirA320,000171.png,0,,
RectangularWindow,TigerAirA320,000172.png,0,,
RectangularWindow,TigerAirA320,000173.png,0,,
RectangularWindow,TigerAirA320,000174.png,0,,
RectangularWindow,TigerAirA320,000175.png,0,,
RectangularWindow,TigerAirA320,000176.png,0,,
RectangularWindow,TigerAirA320,000177.png,0,,
RectangularWindow,TigerAirA320,000178.png,0,,
RectangularWindow,TigerAirA320,000179.png,1,70.8747, 338.048
RectangularWindow,TigerAirA320,000180.png,1,86.8704, 368.72
RectangularWindow,TigerAirA320,000181.png,1,72.7117, 337.579
RectangularWindow,TigerAirA320,000182.png,0,,
RectangularWindow,TigerAirA320,000183.png,1,83.0881, 374.711
RectangularWindow,TigerAirA320,000184.png,0,,
RectangularWindow,TigerAirA320,000185.png,0,,
RectangularWindow,TigerAirA320,000186.png,0,,
RectangularWindow,TigerAirA320,000187.png,0,,
RectangularWindow,TigerAirA320,000188.png,0,,
RectangularWindow,TigerAirA320,000189.png,0,,
RectangularWindow,TigerAirA320,000190.png,0,,
RectangularWindow,TigerAirA320,000191.png,0,,
RectangularWindow,TigerAirA320,000192.png,0,,
RectangularWindow,TigerAirA320,000193.png,0,,
RectangularWindow,TigerAirA320,000194.png,0,,
RectangularWindow,TigerAirA320,000195.png,0,,
RectangularWindow,TigerAirA320,000196.png,0,,
RectangularWindow,TigerAirA320,000197.png,0,,
RectangularWindow,TigerAirA320,000198.png,0,,
RectangularWindow,TigerAirA320,000199.png,0,,
RectangularWindow,TigerAirA320,000200.png,0,,
RectangularWindow,TigerAirA320,000201.png,0,,
RectangularWindow,TigerAirA320,000202.png,0,,
RectangularWindow,TigerAirA320,000203.png,0,,
RectangularWindow,TigerAirA320,000204.png,0,,
RectangularWindow,TigerAirA320,000205.png,0,,
RectangularWindow,TigerAirA320,000206.png,0,,
RectangularWindow,TigerAirA320,000207.png,0,,
RectangularWindow,TigerAirA320,000208.png,0,,
RectangularWindow,TigerAirA320,000209.png,0,,
RectangularWindow,TigerAirA320,000210.png,0,,
RectangularWindow,TigerAirA320,000211.png,0,,
RectangularWindow,TigerAirA320,000212.png,0,,
RectangularWindow,TigerAirA320,000213.png,0,,
RectangularWindow,TigerAirA320Rain,000120.png,1,272.933, 166.197
RectangularWindow,TigerAirA320Rain,000121.png,1,235.723, 180.74
RectangularWindow,TigerAirA320Rain,000122.png,1,1666.71, 114.138
RectangularWindow,TigerAirA320Rain,000123.png,1,1669.56, 114.468
RectangularWindow,TigerAirA320Rain,000124.png,1,1688.24, 128.056
RectangularWindow,TigerAirA320Rain,000125.png,1,1723.57, 153.038
RectangularWindow,TigerAirA320Rain,000126.png,1,1777.51, 198.335
RectangularWindow,TigerAirA320Rain,000127.png,1,1636.8, 242.501
RectangularWindow,TigerAirA320Rain,000128.png,0,,
RectangularWindow,TigerAirA320Rain,000129.png,1,844.995, 625.267
RectangularWindow,TigerAirA320Rain,000130.png,0,,
RectangularWindow,TigerAirA320Rain,000131.png,0,,
RectangularWindow,TigerAirA320Rain,000132.png,0,,
RectangularWindow,TigerAirA320Rain,000133.png,1,29.1979, 80.4303
RectangularWindow,TigerAirA320Rain,000134.png,1,814.186, 694.313
RectangularWindow,TigerAirA320Rain,000135.png,0,,
RectangularWindow,TigerAirA320Rain,000136.png,1,29.5608, 69.4263
RectangularWindow,TigerAirA320Rain,000137.png,1,1766.67, 392.68
RectangularWindow,TigerAirA320Rain,000138.png,1,1820.24, 1003.42
RectangularWindow,TigerAirA320Rain,000139.png,1,1820.64, 1004.62
RectangularWindow,TigerAirA320Rain,000140.png,0,,
RectangularWindow,TigerAirA320Rain,000141.png,0,,
RectangularWindow,TigerAirA320Rain,000142.png,1,1822.06, 1008.58
RectangularWindow,TigerAirA320Rain,000143.png,1,1821.15, 1006.13
RectangularWindow,TigerAirA320Rain,000144.png,0,,
RectangularWindow,TigerAirA320Rain,000145.png,1,1813.95, 447.03
RectangularWindow,TigerAirA320Rain,000146.png,1,1812.58, 444.771
RectangularWindow,TigerAirA320Rain,000147.png,1,1824.05, 1014.26
RectangularWindow,TigerAirA320Rain,000148.png,1,1819.66, 1001.67
RectangularWindow,TigerAirA320Rain,000149.png,0,,
RectangularWindow,TigerAirA320Rain,000150.png,1,1814.03, 443.731
RectangularWindow,TigerAirA320Rain,000151.png,1,1813.9, 446.777
RectangularWindow,TigerAirA320Rain,000152.png,1,1814.67, 444.85
RectangularWindow,TigerAirA320Rain,000153.png,1,1814.3, 445.309
RectangularWindow,TigerAirA320Rain,000154.png,1,1820.81, 1004.97
RectangularWindow,TigerAirA320Rain,000155.png,1,50.7575, 554.932
RectangularWindow,TigerAirA320Rain,000156.png,0,,
RectangularWindow,TigerAirA320Rain,000157.png,1,1821.39, 1007.18
DoorFootplate,A320,000156.png,1,1101.23, 617.002
DoorFootplate,A320,000157.png,1,1113.54, 651.536
DoorFootplate,A320,000158.png,1,1104.69, 648.454
DoorFootplate,A320,000159.png,1,1105.09, 648.967
DoorFootplate,A320,000160.png,1,1106.64, 649.534
DoorFootplate,A320,000161.png,1,1107.05, 650.116
DoorFootplate,A320,000162.png,1,1107.62, 677.044
DoorFootplate,A320,000163.png,0,,
DoorFootplate,A320,000164.png,1,1120.92, 739.791
DoorFootplate,A320,000165.png,1,1095.44, 766.393
DoorFootplate,A320,000166.png,1,1093.6, 797.05
DoorFootplate,A320,000167.png,1,1093.58, 814.827
DoorFootplate,A320,000168.png,0,,
DoorFootplate,A320,000169.png,1,1088.08, 807.882
DoorFootplate,A320,000170.png,1,1099.41, 843.083
DoorFootplate,A320,000171.png,0,,
DoorFootplate,A320,000172.png,1,1095.65, 856.207
DoorFootplate,A320,000173.png,0,,
DoorFootplate,A320,000174.png,1,1097.36, 853.114
DoorFootplate,A320,000175.png,0,,
DoorFootplate,A320,000176.png,0,,
DoorFootplate,A320,000177.png,1,1094.48, 875.924
DoorFootplate,A320,000178.png,1,1096.01, 882.946
DoorFootplate,A320,000179.png,0,,
DoorFootplate,A320,000180.png,1,1096.4, 899.377
DoorFootplate,A320,000181.png,1,1097.71, 905.211
DoorFootplate,A320,000182.png,1,1095.69, 905.023
DoorFootplate,A320,000183.png,1,1092.47, 905.005
DoorFootplate,A320,000184.png,0,,
DoorFootplate,A320,000185.png,1,1091.09, 904.779
DoorFootplate,A320,000186.png,1,1095.59, 903.995
DoorFootplate,ANAB787,000187.png,0,,
DoorFootplate,ANAB787,000188.png,0,,
DoorFootplate,ANAB787,000189.png,1,1282.21, 307.647
DoorFootplate,ANAB787,000190.png,1,593.898, 657.127
DoorFootplate,ANAB787,000191.png,1,583.98, 678.607
DoorFootplate,ANAB787,000192.png,1,1256.36, 407.704
DoorFootplate,ANAB787,000193.png,1,1255.37, 439.71
DoorFootplate,ANAB787,000194.png,1,1258.19, 483.874
DoorFootplate,ANAB787,000195.png,1,1264.97, 541.158
DoorFootplate,ANAB787,000196.png,1,1268.71, 585.711
DoorFootplate,ANAB787,000197.png,1,1270.69, 597.445
DoorFootplate,ANAB787,000198.png,1,1253.41, 611.178
DoorFootplate,ANAB787,000199.png,1,1244.28, 641.925
DoorFootplate,ANAB787,000200.png,1,1184.35, 685.622
DoorFootplate,ANAB787,000201.png,1,1164, 717.237
DoorFootplate,ANAB787,000202.png,1,1156.12, 727.867
DoorFootplate,ANAB787,000203.png,1,1141.87, 738.546
DoorFootplate,ANAB787,000204.png,1,1150.3, 764.877
DoorFootplate,ANAB787,000205.png,1,1153.33, 777.864
DoorFootplate,ANAB787,000206.png,1,1150.4, 776.72
DoorFootplate,ANAB787,000207.png,1,1148.41, 809.379
DoorFootplate,ANAB787,000208.png,1,1153.72, 844.422
DoorFootplate,ANAB787,000209.png,1,1162.57, 837.575
DoorFootplate,ANAB787,000210.png,1,1151.84, 840.746
DoorFootplate,ANAB787,000211.png,1,1163.2, 838.566
DoorFootplate,ANAB787,000212.png,1,1143.27, 804.566
DoorFootplate,ANAB787,000213.png,1,1164.82, 812.128
DoorFootplate,ANAB787,000214.png,1,1155.06, 805.502
DoorFootplate,ANAB787,000215.png,1,1159.89, 808.73
DoorFootplate,ANAB787,000216.png,1,1163.49, 821.717
DoorFootplate,ANAB787,000217.png,1,1174.59, 859.618
DoorFootplate,ANAB787,000218.png,1,1160.84, 855.336
DoorFootplate,ANAB787,000219.png,1,1165.95, 860.21
DoorFootplate,ANAB787,000220.png,1,1155.06, 865.963
DoorFootplate,ANAB787,000221.png,1,1165.58, 875.782
DoorFootplate,ANAB787,000222.png,1,1169.69, 875.494
DoorFootplate,ANAB787,000223.png,1,1155.62, 874.53
DoorFootplate,ANAB787,000224.png,1,1167.34, 875.525
DoorFootplate,ANAB787,000225.png,1,1167.73, 875.65
DoorFootplate,ANAB787,000226.png,1,1169.18, 875.451
DoorFootplate,ANAB787,000227.png,1,1167.57, 875.899
DoorFootplate,ANAB787,000228.png,1,1169.17, 876.031
DoorFootplate,ANAB787,000229.png,1,1161.06, 876.42
DoorFootplate,B787,000125.png,1,865.273, 561.137
DoorFootplate,B787,000126.png,1,841.456, 572.347
DoorFootplate,B787,000127.png,1,820.866, 581.581
DoorFootplate,B787,000128.png,1,800.72, 590.145
DoorFootplate,B787,000129.png,1,1562.61, 330.864
DoorFootplate,B787,000130.png,1,1519.4, 341.132
DoorFootplate,B787,000131.png,1,1470.32, 360.648
DoorFootplate,B787,000132.png,1,1420.76, 385.677
DoorFootplate,B787,000133.png,1,1368.87, 410.895
DoorFootplate,B787,000134.png,1,1308.68, 430.047
DoorFootplate,B787,000135.png,1,1248.46, 449.166
DoorFootplate,B787,000136.png,1,1229.06, 451.241
DoorFootplate,B787,000137.png,1,1154.49, 443.094
DoorFootplate,B787,000138.png,1,1160.1, 443.393
DoorFootplate,B787,000139.png,1,1159.72, 451.989
DoorFootplate,B787,000140.png,1,1156.92, 460.668
DoorFootplate,B787,000141.png,1,1149.05, 493.61
DoorFootplate,B787,000142.png,1,1137.89, 534.618
DoorFootplate,B787,000143.png,1,1125.37, 592.354
DoorFootplate,B787,000144.png,1,1122.39, 618.581
DoorFootplate,B787,000145.png,1,1125.09, 636.029
DoorFootplate,B787,000146.png,0,,
DoorFootplate,B787,000147.png,0,,
DoorFootplate,B787,000148.png,0,,
DoorFootplate,B787,000149.png,1,1110.5, 783.15
DoorFootplate,B787,000150.png,0,,
DoorFootplate,B787,000151.png,0,,
DoorFootplate,B787,000152.png,0,,
DoorFootplate,B787,000153.png,0,,
DoorFootplate,B787,000154.png,1,1112.11, 840.907
DoorFootplate,B787,000155.png,1,1110.12, 835.69
DoorFootplate,B787,000156.png,0,,
DoorFootplate,B787,000157.png,1,1127.03, 868.525
DoorFootplate,B787,000158.png,0,,
DoorFootplate,B787,000159.png,0,,
DoorFootplate,B787,000160.png,1,1119.21, 863.077
DoorFootplate,B787,000161.png,0,,
DoorFootplate,B787,000162.png,1,1106.89, 830.884
DoorFootplate,B787,000163.png,1,1106.52, 830.797
DoorFootplate,B787,000164.png,1,1103.15, 827.02
DoorFootplate,B787,000165.png,1,1121.19, 851.42
DoorFootplate,B787,000166.png,1,1150.42, 886.279
DoorFootplate,B787,000167.png,0,,
DoorFootplate,B787,000168.png,0,,
DoorFootplate,B787,000169.png,1,1148.11, 874.322
DoorFootplate,B787,000170.png,1,1145.72, 870.914
DoorFootplate,B787,000171.png,0,,
DoorFootplate,B787,000172.png,0,,
DoorFootplate,B787,000173.png,1,1157.44, 888.362
DoorFootplate,B787,000174.png,1,1156.51, 888.478
DoorFootplate,B787,000175.png,1,1156.97, 888.784
DoorFootplate,B787,000176.png,1,1158.69, 888.714
DoorFootplate,B787,000177.png,1,1157.94, 888.202
DoorFootplate,MASB737,000184.png,1,561, 948.874
DoorFootplate,MASB737,000185.png,1,1644.1, 502.317
DoorFootplate,MASB737,000186.png,1,1640.82, 508.478
DoorFootplate,MASB737,000187.png,0,,
DoorFootplate,MASB737,000188.png,1,1646.98, 523.95
DoorFootplate,MASB737,000189.png,0,,
DoorFootplate,MASB737,000190.png,0,,
DoorFootplate,MASB737,000191.png,0,,
DoorFootplate,MASB737,000192.png,0,,
DoorFootplate,MASB737,000193.png,0,,
DoorFootplate,MASB737,000194.png,0,,
DoorFootplate,MASB737,000195.png,0,,
DoorFootplate,MASB737,000196.png,0,,
DoorFootplate,MASB737,000197.png,0,,
DoorFootplate,MASB737,000198.png,0,,
DoorFootplate,MASB737,000199.png,0,,
DoorFootplate,MASB737,000200.png,0,,
DoorFootplate,MASB737,000201.png,0,,
DoorFootplate,MASB737,000202.png,0,,
DoorFootplate,MASB737,000203.png,0,,
DoorFootplate,MASB737,000204.png,0,,
DoorFootplate,MASB737,000205.png,0,,
DoorFootplate,MASB737,000206.png,0,,
DoorFootplate,MASB737,000207.png,0,,
DoorFootplate,MASB737,000208.png,0,,
DoorFootplate,MASB737,000209.png,0,,
DoorFootplate,MASB737,000210.png,0,,
DoorFootplate,MASB737,000211.png,0,,
DoorFootplate,MASB737,000212.png,0,,
DoorFootplate,MASB737,000213.png,0,,
DoorFootplate,MASB737,000214.png,0,,
DoorFootplate,MASB737,000215.png,0,,
DoorFootplate,MASB737,000216.png,0,,
DoorFootplate,MASB737,000217.png,0,,
DoorFootplate,MASB737,000218.png,0,,
DoorFootplate,MASB737,000219.png,0,,
DoorFootplate,MASB737,000220.png,0,,
DoorFootplate,MASB737,000221.png,0,,
DoorFootplate,MASB737,000222.png,0,,
DoorFootplate,MASB737,000223.png,0,,
DoorFootplate,MASB737,000224.png,0,,
DoorFootplate,MASB737,000225.png,0,,
DoorFootplate,MASB737,000226.png,0,,
DoorFootplate,MASB737,000227.png,0,,
DoorFootplate,MASB737,000228.png,0,,
DoorFootplate,MASB737,000229.png,0,,
DoorFootplate,MASB737,000230.png,0,,
DoorFootplate,MASB737,000231.png,0,,
DoorFootplate,MASB737,000232.png,0,,
DoorFootplate,MASB737,000233.png,0,,
DoorFootplate,MASB737,000234.png,0,,
DoorFootplate,MASB737,000235.png,0,,
DoorFootplate,MASB737,000236.png,0,,
DoorFootplate,MASB737,000237.png,0,,
DoorFootplate,MASB737,000238.png,0,,
DoorFootplate,MASB737,000239.png,0,,
DoorFootplate,MASB737,000240.png,0,,
DoorFootplate,MASB737,000241.png,0,,
DoorFootplate,MASB737,000242.png,0,,
DoorFootplate,ScootB787,000165.png,0,,
DoorFootplate,ScootB787,000166.png,0,,
DoorFootplate,ScootB787,000167.png,0,,
DoorFootplate,ScootB787,000168.png,0,,
DoorFootplate,ScootB787,000169.png,0,,
DoorFootplate,ScootB787,000170.png,0,,
DoorFootplate,ScootB787,000171.png,1,1254.28, 687.227
DoorFootplate,ScootB787,000172.png,1,1210.1, 700.712
DoorFootplate,ScootB787,000173.png,1,1215.52, 701.011
DoorFootplate,ScootB787,000174.png,0,,
DoorFootplate,ScootB787,000175.png,1,1203.28, 709.601
DoorFootplate,ScootB787,000176.png,1,1167.58, 727.974
DoorFootplate,ScootB787,000177.png,1,1181.89, 753.322
DoorFootplate,ScootB787,000178.png,1,1146.39, 770.942
DoorFootplate,ScootB787,000179.png,1,1141.1, 794.67
DoorFootplate,ScootB787,000180.png,1,1133.49, 818.574
DoorFootplate,ScootB787,000181.png,0,,
DoorFootplate,ScootB787,000182.png,0,,
DoorFootplate,ScootB787,000183.png,0,,
DoorFootplate,ScootB787,000184.png,0,,
DoorFootplate,ScootB787,000185.png,0,,
DoorFootplate,ScootB787,000186.png,1,1194.73, 848.071
DoorFootplate,ScootB787,000187.png,0,,
DoorFootplate,ScootB787,000188.png,0,,
DoorFootplate,ScootB787,000189.png,0,,
DoorFootplate,ScootB787,000190.png,0,,
DoorFootplate,ScootB787,000191.png,0,,
DoorFootplate,ScootB787,000192.png,0,,
DoorFootplate,ScootB787,000193.png,0,,
DoorFootplate,ScootB787,000194.png,0,,
DoorFootplate,ScootB787,000195.png,0,,
DoorFootplate,ScootB787,000196.png,0,,
DoorFootplate,ScootB787,000197.png,0,,
DoorFootplate,ScootB787,000198.png,0,,
DoorFootplate,ScootB787,000199.png,0,,
DoorFootplate,ScootB787,000200.png,0,,
DoorFootplate,ScootB787,000201.png,0,,
DoorFootplate,ScootB787,000202.png,0,,
DoorFootplate,ScootB787,000203.png,0,,
DoorFootplate,ScootB787,000204.png,0,,
DoorFootplate,ScootB787,000205.png,0,,
DoorFootplate,ScootB787,000206.png,0,,
DoorFootplate,ScootB787,000207.png,0,,
DoorFootplate,ScootB787,000208.png,0,,
DoorFootplate,ScootB787,000209.png,0,,
DoorFootplate,ScootB787,000210.png,0,,
DoorFootplate,ScootB787,000211.png,0,,
DoorFootplate,ScootB787PBB,000164-2.png,0,,
DoorFootplate,ScootB787PBB,000165.png,0,,
DoorFootplate,ScootB787PBB,000166.png,0,,
DoorFootplate,ScootB787PBB,000167.png,0,,
DoorFootplate,ScootB787PBB,000168-2.png,1,1391.7, 375.675
DoorFootplate,ScootB787PBB,000169.png,1,1383.01, 380.534
DoorFootplate,ScootB787PBB,000170.png,1,1371.72, 392.378
DoorFootplate,ScootB787PBB,000171.png,1,1364.87, 398.72
DoorFootplate,ScootB787PBB,000172-2.png,1,1361.03, 398.907
DoorFootplate,ScootB787PBB,000173.png,1,1354.03, 416.601
DoorFootplate,ScootB787PBB,000174.png,0,,
DoorFootplate,ScootB787PBB,000175.png,0,,
DoorFootplate,ScootB787PBB,000176-2.png,0,,
DoorFootplate,ScootB787PBB,000177.png,0,,
DoorFootplate,ScootB787PBB,000178.png,0,,
DoorFootplate,ScootB787PBB,000179.png,0,,
DoorFootplate,ScootB787PBB,000180-2.png,0,,
DoorFootplate,ScootB787PBB,000181.png,0,,
DoorFootplate,ScootB787PBB,000182.png,0,,
DoorFootplate,ScootB787PBB,000183-2.png,0,,
DoorFootplate,ScootB787PBB,000184.png,0,,
DoorFootplate,ScootB787PBB,000185.png,0,,
DoorFootplate,ScootB787PBB,000186-2.png,0,,
DoorFootplate,ScootB787PBB,000187.png,0,,
DoorFootplate,ScootB787PBB,000188.png,0,,
DoorFootplate,ScootB787PBB,000189-2.png,0,,
DoorFootplate,ScootB787PBB,000190.png,0,,
DoorFootplate,ScootB787PBB,000191.png,0,,
DoorFootplate,ScootB787PBB,000192.png,0,,
DoorFootplate,ScootB787PBB,000193.png,0,,
DoorFootplate,ScootB787PBB,000194.png,0,,
DoorFootplate,ScootB787PBB,000195.png,0,,
DoorFootplate,ScootB787PBB,000196.png,0,,
DoorFootplate,ScootB787PBB,000197.png,0,,
DoorFootplate,ScootB787PBB,000198.png,0,,
DoorFootplate,ScootB787PBB,000199.png,0,,
DoorFootplate,ScootB787PBB,000200.png,0,,
DoorFootplate,ScootB787PBB,000201.png,0,,
DoorFootplate,ScootB787PBB,000202.png,0,,
DoorFootplate,ScootB787PBB,000203.png,0,,
DoorFootplate,ScootB787PBB,000204.png,0,,
DoorFootplate,ScootB787PBB,000205.png,0,,
DoorFootplate,ScootB787PBB,000206.png,0,,
DoorFootplate,ScootB787PBB,000207.png,0,,
DoorFootplate,ScootB787PBB,000208.png,0,,
DoorFootplate,ScootB787PBB,000209.png,0,,
DoorFootplate,ScootB787PBB,000210.png,0,,
DoorFootplate,ScootB787PBB,000211.png,0,,
DoorFootplate,ScootB787PBB,000212.png,1,1140.68, 866.37
DoorFootplate,ScootB787PBB,000213.png,1,1211.18, 864.487
DoorFootplate,ScootB787PBB,000214.png,1,1136.69, 865.392
DoorFootplate,ScootB787PBB,000215.png,1,1139.24, 865.572
DoorFootplate,ScootB787PBB,000216.png,1,1230.43, 869.035
DoorFootplate,ScootB787PBB,000217.png,0,,
DoorFootplate,ScootB787PBB,000218.png,0,,
DoorFootplate,ScootB787PBB,000219.png,1,1210.54, 887.049
DoorFootplate,ScootB787PBB,000220.png,1,1212.09, 887.196
DoorFootplate,ScootB787PBB,000221.png,1,1209.25, 894.257
DoorFootplate,ScootB787PBB,000222.png,1,1209.06, 895.382
DoorFootplate,ScootB787PBB,000223.png,1,1211.6, 895.479
DoorFootplate,ScootB787PBB,000224.png,1,1208.69, 895.355
DoorFootplate,ScootB787PBB,000225.png,1,1210.68, 895.216
DoorFootplate,ScootB787PBB,000226.png,1,1213.01, 894.778
DoorFootplate,ScootB787PBB,000227-2.png,1,1213.06, 894.706
DoorFootplate,ScootB787PBB,000228.png,1,1213.03, 894.834
DoorFootplate,SilkAirB737,000104.png,0,,
DoorFootplate,SilkAirB737,000105.png,1,1163.8, 581.459
DoorFootplate,SilkAirB737,000106.png,1,1166.19, 616.631
DoorFootplate,SilkAirB737,000107.png,0,,
DoorFootplate,SilkAirB737,000108.png,1,1167.31, 614.827
DoorFootplate,SilkAirB737,000109.png,0,,
DoorFootplate,SilkAirB737,000110.png,1,1160.91, 600.26
DoorFootplate,SilkAirB737,000111.png,1,704.428, 758.836
DoorFootplate,SilkAirB737,000112.png,1,1141.67, 679.935
DoorFootplate,SilkAirB737,000113.png,1,1127.71, 721.477
DoorFootplate,SilkAirB737,000114.png,1,1125.92, 736.757
DoorFootplate,SilkAirB737,000115.png,1,1085.03, 729.358
DoorFootplate,SilkAirB737,000116.png,1,1088.82, 737.169
DoorFootplate,SilkAirB737,000117.png,1,1092.42, 756.421
DoorFootplate,SilkAirB737,000118.png,1,1091.85, 752.807
DoorFootplate,SilkAirB737,000119.png,1,1083.52, 752.179
DoorFootplate,SilkAirB737,000120.png,1,1093.97, 781.901
DoorFootplate,SilkAirB737,000121.png,1,1085.32, 817.078
DoorFootplate,SilkAirB737,000122.png,1,1084.75, 851.503
DoorFootplate,SilkAirB737,000123.png,1,1085.76, 888.066
DoorFootplate,SilkAirB737,000124.png,1,1081.24, 886.18
